Electronic Music Education & Preservation Project,Electronic Music Education & Preservation Project,Harleysville,821823676
Iota Phi Foundation Of Pittsburgh Incorporated,Iota Phi Foundation Of Pittsburgh Incorporated,Pittsburgh,232907335
Meals On Wheels Of Somerset County Inc,Meals On Wheels Of Somerset County Inc,Somerset,231307035
Ski Roundtop Racing Club,Ski Roundtop Racing Club,York,232127196
Parenting Choices Of Beaver County Inc,Parenting Choices Of Beaver County Inc,New Brighton,471147165
Ligonier Valley Historical Society,Ligonier Valley Historical Society,Laughlintown,256076573
Penn Forest Township Volunteer Fire Co No 1,Penn Forest Township Volunteer Fire Co No 1,Jim Thorpe,232606554
Delta Cardiff Volunteer Fire Company,Delta Cardiff Volunteer Fire Company,Delta,237195570
The Good Shepherd Center Inc,The Good Shepherd Center Inc,Greenville,251662688
Pittsburgh Center For Creative Reuse,Pittsburgh Center For Creative Reuse,Pittsburgh,274447701
Mechanicsburg Volunteer Fire Department,Mechanicsburg Volunteer Fire Department,Mechanicsburg,843082481
The Big Run Volunteer Fire Company & Relief Association,The Big Run Volunteer Fire Company & Relief Association,Big Run,251353691
Carrolltown Fire Engine Co,Carrolltown Fire Engine Co,Carrolltown,250908183
Crucible Volunteer Fire Department,Crucible Volunteer Fire Department,Crucible,460760826
Seelyville Fire Company,Seelyville Fire Company,Honesdale,246025862
Berwick Area Swimming Pool Association,Berwick Area Swimming Pool Association ,Berwick,473527281
West Penn Fire Company No 1 Inc,West Penn Fire Company No 1 Inc,New Ringgold,233023751
Child Evangelism Fellowship Of Franklin County Inc,Child Evangelism Fellowship Of Franklin County Inc,Waynesboro,231425042
Dorothy Henckley Heyl Irrv Charitable Tr Fbo K College,Dorothy Henckley Heyl Irrv Charitable Tr Fbo K College,Pittsburgh,386572671
Volunteer Fire Department Of Carroll Township,Volunteer Fire Department Of Carroll Township,Monongahela,30453176
Archangels Michale & Gabriel Relief Organization,Archangels Michale & Gabriel Relief Organization,Pittsburgh,471169394
Primrose Apartments Inc,Primrose Apartments Inc,Sharon,463510845
Serise Inc,Serise Inc,Lancaster,463085665
Giving Of Self Partnership,Giving Of Self Partnership,Philadelphia,223032060
Versailles Apartments Inc,Versailles Apartments Inc,N Versailles,251399564
Neshannock Township Volunteer Fire Company,Neshannock Township Volunteer Fire Company,New Castle,251447826
Sipesville Volunteer Fire Company,Sipesville Volunteer Fire Company,Sipesville,251438676
Ace Mentor Program Of America Inc,Ace Mentor Program Of America Inc ,Philadelphia,141865697
Guru Nanak Society Of Central Pennsylvania Inc,Guru Nanak Society Of Central Pennsylvania Inc,Bethel,232633103
Pennsylvania State Association Of County Fairs,Pennsylvania State Association Of County Fairs ,Kimberton,251878137
Consumer Bankruptcy Assistance Project Inc,Consumer Bankruptcy Assistance Project Inc,Philadelphia,232694116
National Riding Stables Horse Rescue,National Riding Stables Horse Rescue,Gettysburg,830980823
Someone To Tell It To Inc,Someone To Tell It To Inc,Harrisburg,454216827
Ontracknorthamerica Inc,Ontracknorthamerica Inc,Philadelphia,260840647
Love Inc Of Greater Hershey,Love Inc Of Greater Hershey,Hershey,760834323
Lower Southampton Athletic Association,Lower Southampton Athletic Association ,Feasterville,274653415
Our House Ministries Inc,Our House Ministries Inc,Philadelphia,232992744
Jessup Hose Company Number Two,Jessup Hose Company Number Two,Jessup,232546562
New Paradise Laboratories Theatre Inc,New Paradise Laboratories Theatre Inc,Philadelphia,233023941
Teen Pregnancy Child Care Training Program,Teen Pregnancy Child Care Training Program,Greensburg,251505405
Slovan Volunteer Fire Deparment Inc,Slovan Volunteer Fire Deparment Inc,Burgettstown,256050232
Glendale Hose Co No 1,Glendale Hose Co No 1,Carnegie,271727500
The Arc Washington County Inc,The Arc Washington County Inc,Canonsburg,800448633
Brethern Revival Fellowship Inc,Brethern Revival Fellowship Inc,Lititz,237311844
Wiconisco Fire Engine Company 1 Inc,Wiconisco Fire Engine Company 1 Inc,Wiconisco,231297925
Augustinian Defenders Of The Rights Of The Poor,Augustinian Defenders Of The Rights Of The Poor,Philadelphia,841672289
Greenwood Hose Company No 1,Greenwood Hose Company No 1,Moosic,237239841
Familylinks Foundation,Familylinks Foundation,Pittsburgh,251660725
Flood City Boxing Academy Inc,Flood City Boxing Academy Inc,Johnstown,260375918
Shining Stars Therapeutic Riding Program Inc,Shining Stars Therapeutic Riding Program Inc,Gettysburg,113771828
Promises Kept Horse Sanctuary,Promises Kept Horse Sanctuary,Lancaster,872024646
South Kensington Community Partners Inc,South Kensington Community Partners Inc ,Philadelphia,222446719
Jubilee Christian School Of The South Hills Of Pittsburgh Assoc,Jubilee Christian School Of The South Hills Of Pittsburgh Assoc,Pittsburgh,251558725
Lewisburg Downtown Partnership,Lewisburg Downtown Partnership,Lewisburg,233053027
Digital Bridge Builders Inc,Digital Bridge Builders Inc,Warminster,824803151
Portage Community,Portage Community,Beaver Falls,842676394
Johnsonburg Fire Department,Johnsonburg Fire Department,Johnsonburg,251820358
Parent Booster Usa Inc,Parent Booster Usa Inc ,Lewistown,470975224
Berkeley Hills Fire Company,Berkeley Hills Fire Company,Pittsburgh,256049977
Yahve Jire Childrens Foundation Us,Yahve Jire Childrens Foundation Us,Pittsburgh,461665625
Community Fire Company Of Frystown Pennsylvania,Community Fire Company Of Frystown Pennsylvania,Myerstown,231274544
Pennsylvania State Association Of County Fairs,Pennsylvania State Association Of County Fairs ,Hawthorn,251500314
Baden Presbyterian Senior Housing Inc,Baden Presbyterian Senior Housing Inc,Oakmont,311587613
Hampden Township Volunteer Fire Company,Hampden Township Volunteer Fire Company,Mechanicsburg,237319093
Little Lights Of The World Inc,Little Lights Of The World Inc,Wyncote,201353470
Gods Garden Inc,Gods Garden Inc,Philadelphia,232919279
Greater Baldwin Whitehall Athletic Association Inc,Greater Baldwin Whitehall Athletic Association Inc,Pittsburgh,472690187
Claysburg Volunteer Fire Co,Claysburg Volunteer Fire Co,Claysburg,251734425
Quaker Valley Recreation Association,Quaker Valley Recreation Association,Sewickley,251565977
Community Health Council Of Lebanon County,Community Health Council Of Lebanon County,Lebanon,251840951
John Graham Library,John Graham Library,Newville,231580396
Gowags Teams Inc,Gowags Teams Inc,Mechanicsburg,811329725
Little League Baseball Inc,Little League Baseball Inc ,Ingomar,811204763
Norwin Band Aides,Norwin Band Aides,Irwin,251594642
Mary Blaine Barker Trust Uw,Mary Blaine Barker Trust Uw,Pittsburgh,526026498
Pennsylvania Medical Society Charitable Trust,Pennsylvania Medical Society Charitable Trust,Mechanicsburg,231511600
Atlantic East Conference Association,Atlantic East Conference Association,Lancaster,830943585
East Long Ave Inc,East Long Ave Inc,Dubois,863561698
Leadership Lancaster Inc,Leadership Lancaster Inc,Lancaster,861246396
Truth Church Philadelphia,Truth Church Philadelphia,Philadelphia,831032976
Health Services Of Clarion Inc,Health Services Of Clarion Inc,Butler,753126134
Mercy Douglas Human Services Affiliates,Mercy Douglas Human Services Affiliates,Philadelphia,232079663
Maridon Museum,Maridon Museum,Butler,251891255
Norco Fire Company,Norco Fire Company,Pottstown,236399562
A Haven,A Haven,Exton,813342825
Community Partners In Asthma Care Inc,Community Partners In Asthma Care Inc,Canonsburg,843284821
Grove City Education Center For Adults,Grove City Education Center For Adults,Grove City,251636064
Scenic Pittsburgh,Scenic Pittsburgh,Pittsburgh,472777641
Healthy Village Learning Institute Inc,Healthy Village Learning Institute Inc,Mckeesport,474959758
Human Resources Center Foundation,Human Resources Center Foundation,Honesdale,471125130
William Trippley Youth Development Foundation,William Trippley Youth Development Foundation,Wallingford,113836287
Society Of Experimental Social Psychology Inc,Society Of Experimental Social Psychology Inc,State College,454111675
Northeast Conservatory Of Performing Arts,Northeast Conservatory Of Performing Arts,Furlong,452985405
Citizens Hook & Ladder Co No 1 Of Mileburg Pa,Citizens Hook & Ladder Co No 1 Of Mileburg Pa,Milesburg,251697685
Threefold Education Association,Threefold Education Association ,Mechanicsburg,833907147
Artists Of Yardley,Artists Of Yardley,Yardley,201977557
Gold Challenge Cup Foundation Inc,Gold Challenge Cup Foundation Inc,Bryn Mawr,273083512
Potters House Mission,Potters House Mission,Philadelphia,232692968
Habitat For Humanity International Inc,Habitat For Humanity International Inc ,Gettysburg,232549862
Chambersburg Area Sports Boosters,Chambersburg Area Sports Boosters,Chambersburg,201704900
Plunketts Creek Township Fire Department,Plunketts Creek Township Fire Department ,Williamsport,237152260
Camp Papillon Animal Shelter Inc,Camp Papillon Animal Shelter Inc,Stroudsburg,61742280
Metro Phila Inc,Metro Phila Inc,Philadelphia,475445702
Thomas Merton Center Inc,Thomas Merton Center Inc,Pittsburgh,251232192
Skillsusa Council,Skillsusa Council,Bethlehem,232695915
Black Women In Sport Foundation,Black Women In Sport Foundation,Philadelphia,232727877
Avella Volunteer Fire Department,Avella Volunteer Fire Department,Avella,237344631
Reading Buccaneers Inc,Reading Buccaneers Inc,Reading,232405295
Veteran Education And Transition Services V E T S Inc,Veteran Education And Transition Services V E T S Inc,Dalton,831905942
Swan Scaling Walls A Note At A Time,Swan Scaling Walls A Note At A Time,Downingtown,451353501
Ridley United Soccer Club Inc,Ridley United Soccer Club Inc,Folsom,20719275
Washington Crossing Foundation,Washington Crossing Foundation,Bristol,231662040
North Penn Coordinating Council Inc Group Return,North Penn Coordinating Council Inc Group Return ,Lansdale,900275839
Association Of Technology Management And Applied Engineering,Association Of Technology Management And Applied Engineering ,Greensburg,271059125
Entrepreneurs Organization,Entrepreneurs Organization ,Broomall,251883883
George Washington Carver Community,George Washington Carver Community,Norristown,231581831
Amana Foundation,Amana Foundation,Malvern,522226372
Springfield School District Elementary Home And School Assoc,Springfield School District Elementary Home And School Assoc,Springfield,450493730
Keystone Kidspace,Keystone Kidspace,York,300829212
Center City Residents Association Of Philadelphia,Center City Residents Association Of Philadelphia,Philadelphia,231430638
Creedmoor Court Inc,Creedmoor Court Inc,Pittsburgh,431950649
Allegheny School Of Anesthesia,Allegheny School Of Anesthesia,Pittsburgh,251450171
Firm Foundation Of Pennsylvania Inc,Firm Foundation Of Pennsylvania Inc,Harrisburg,251815362
Compton Fund,Compton Fund,Philadelphia,200493994
New Galilee Emergency Medical Services Inc,New Galilee Emergency Medical Services Inc,New Galilee,251792660
Will Allen Foundation,Will Allen Foundation,Pittsburgh,472025476
Svdp Thrift Store Kittanning,Svdp Thrift Store Kittanning,Kittanning,205677721
Arendtsville Community Fire Company Inc,Arendtsville Community Fire Company Inc,Arendtsville,232284620
The National Road Heritage Corridor,The National Road Heritage Corridor,Uniontown,251713208
Mount Jackson Museum Foundation Inc,Mount Jackson Museum Foundation Inc,New Castle,800271931
The Friends Of Reading Hospital,The Friends Of Reading Hospital,Reading,236026108
Burnham Fire Company,Burnham Fire Company,Burnham,232119827
Downtowners New Year Brigade Inc,Downtowners New Year Brigade Inc,Philadelphia,222709379
Capital City Vipers Youth Hockey Club Inc,Capital City Vipers Youth Hockey Club Inc,Mechanicsburg,810550218
Skyview Volunteer Fire Company West Mifflin No 4,Skyview Volunteer Fire Company West Mifflin No 4,West Mifflin,232927036
Wissahickon Foundation,Wissahickon Foundation,Phildelphia,651296027
Brandywine School Of Early Learning Inc,Brandywine School Of Early Learning Inc,Downingtown,10578476
Cheltenham Hook And Ladder Company No 1,Cheltenham Hook And Ladder Company No 1 ,Cheltenham,232116075
Tel Hai Apartments Inc,Tel Hai Apartments Inc,Honey Brook,239118208
K 9 Hero Haven Inc,K 9 Hero Haven Inc,Herndon,475227436
Together 4 Education,Together 4 Education,Kennett Sq,261155341
Allegheny Council To Improve Our Neighborhoods Housing Incorporated,Allegheny Council To Improve Our Neighborhoods Housing Incorporated ,Pittsburgh,251702103
Bloomsburg Public Library,Bloomsburg Public Library,Bloomsburg,240820972
Northwest Pennsylvania Area Health Education Center Inc,Northwest Pennsylvania Area Health Education Center Inc,Erie,251735863
100 Black Men Of The Philadelphia Region Inc,100 Black Men Of The Philadelphia Region Inc,Philadelphia,232869450
Valley Inn Volunteer Fire Department,Valley Inn Volunteer Fire Department,Monongahela,134354721
Warren County Christian School,Warren County Christian School,Youngsville,251340695
Pcc Corner Of Hope,Pcc Corner Of Hope,Shamokin,273052793
Buffalo Township Volunteer Fire Department & Relief Association,Buffalo Township Volunteer Fire Department & Relief Association ,Sarver,256064993
Band Together Pittsburgh,Band Together Pittsburgh,Gibsonia,811649408
West Branch School Association,West Branch School Association,Williamsport,231740498
Eastwick Section 811 Housing Corporation,Eastwick Section 811 Housing Corporation,Philadelphia,132802083
R E A C H E S,R E A C H E S,Wyalusing,412253247
State College Area Meals On Wheels,State College Area Meals On Wheels,State College,251215933
American Charity Support Foundation Inc,American Charity Support Foundation Inc,Pittsburgh,202068116
Pocono Mountain Volunteer Fire Company,Pocono Mountain Volunteer Fire Company,Mount Pocono,237406421
Genevieve U Gilmore Endowment For The Arts Atten Douglas Deleeuw,Genevieve U Gilmore Endowment For The Arts Atten Douglas Deleeuw,Pittsburgh,386470228
Spartansburg Volunteer Fire Dept & Relief Assn,Spartansburg Volunteer Fire Dept & Relief Assn,Spartansburg,251356573
Youngsville Volunteer Fire Department,Youngsville Volunteer Fire Department,Youngsville,256103607
Bradford County Historical Society,Bradford County Historical Society,Towanda,236392120
Tecbridge,Tecbridge,Scranton,680536193
Wampum Park Housing Corp,Wampum Park Housing Corp,New Castle,251794823
Healing Consciousness Foundation,Healing Consciousness Foundation,Southampton,208357080
Action Resources Inc,Action Resources Inc,Washington,364479638
Jack & Jill Preschool Inc,Jack & Jill Preschool Inc,Lebanon,232109623
Lutheran Housing Corporation Of Oil City Inc,Lutheran Housing Corporation Of Oil City Inc,Pittsburgh,251699268
Chapin Memorial Home For Aged Blind,Chapin Memorial Home For Aged Blind,Wyndmoor Pa,231365201
Furry Elite Dog Rescue,Furry Elite Dog Rescue,Blue Bell,850730871
Urban Commonwealth Cdc Inc,Urban Commonwealth Cdc Inc,Harrisburg,853182760
Plr Inc,Plr Inc,Mckees Rocks,260546551
